Item Number,Brand,Processor,Type,Release Year,Model,Price,Ram Size Clean,GPU Clean,Maximum Resolution Clean,Screen Size Clean,Processor Speed Clean,Refurbished,Condition Clean,OS Clean,SSD Capacity Clean,Hard Drive Capacity Clean,Storage Type Clean
85264986106,Dell,i7-8650U,Laptop,2020,5420 Rugged 14,824.99,16.0,AMD RX 540,1920 x 1080,14.0,1.9,False,Good,Windows 11 Pro,1 TB,Unknown,SSD
85264986108,Acer,Intel Celeron N,Laptop,nan,C731T-C0X8,41,4.0,Unknown,1366 x 768,11.6,Unknown,Unknown,Unknown,Chrome OS,Unknown,Unknown,SSD
85264986109,Microsoft,Intel Core m3 8th Gen.,Laptop,nan,Microsoft Surface Go 2 LTE,149.98,8.0,Intel UHD Graphics 615,1920 x 1080,Unknown,1.1,False,Good,Windows 10 Pro,128 GB,Unknown,SSD
85264986110,Dell,Intel Core i7 6th Gen.,Laptop,2017,Dell Latitude E7270,129.95,8.0,Unknown,1920 x 1080,12.5,2.6,Unknown,Unknown,Windows 10 Pro,256 GB,256 GB,SSD
85264986111,Lenovo,i5-6300u,Unknown,nan,Lenovo ThinkPad X260,99.95,8.0,Unknown,Unknown,Unknown,2.4,False,Unknown,Windows 10 Pro,256 GB,256 GB,SSD
85264986113,Lenovo,Intel Core i7 8th Gen.,Laptop,nan,Lenovo ThinkPad X1 Tablet Gen 3,349.99,16.0,Intel UHD Graphics 620,3000 x 2000,13.0,1.8,False,Good,Windows 11 Pro,256 GB,256 GB,SSD
85264986114,Apple,Intel Core i5 3rd Gen.,Laptop,nan,A1278 MID 2012,109,8.0,Unknown,1280 x 800,13.3,Unknown,False,Unknown,macOS,500 GB,500 GB,HDD
85264986115,Dell,Intel Core i7 8th Gen.,Laptop,nan,Dell Latitude 7390,159,8.0,Unknown,1198 x 674,12.5,1.9,False,Good,Windows 10 Home,256 GB,Unknown,SSD
85264986116,Lenovo,Intel(R) Atom (TM) x7-Z8750 CPU @ 1.60GHz,Tablet,2016,20000,65,4.0,Unknown,968 x 545,10.1,1.6,False,Unknown,Windows 10 Home,115 GB,Unknown,SSD
85264986117,Dell,Intel Core i5-10310u,Unknown,nan,Dell Latitude 3410,184.99,16.0,Unknown,1920 x 1080,14.0,1.7,False,Unknown,Unknown,512 GB,Unknown,SSD
85264986119,Acer,AMD A4-9120e,Unknown,nan,Acer Aspire 3,65.99,Unknown,Unknown,1366 x 768,15.6,Unknown,False,Unknown,Windows 10 Home,Unknown,Unknown,Unknown
85264986120,HP,Intel Pentium,Laptop,2018,HP Pro X2 612 G2 Tablet,155,4.0,Unknown,1920 x 1280,12.0,1.2,False,New,Windows 11 Pro,128 GB,128 GB,SSD
85264986121,HP,Intel Core i5 8th Gen.,Laptop,2018,Hp Elitlebook G5,289.99,32.0,Intel UHD Graphics 620,1920 x 1080,14.0,2.6,False,Very Good,Windows 11 Pro,500 GB,500 GB,SSD
85264986122,Lenovo,Intel Core i5-5300U,Laptop,nan,Lenovo ThinkPad T450,59.99,Unknown,Unknown,1342 x 755,14.0,2.3,False,Not Working,Unknown,Unknown,Unknown,HDD
85264986124,Dell,i7,Laptop,nan,Dell Latitude E5570,90,8.0,Unknown,1496 x 841,15.6,2.6,False,Unknown,Windows 10 Pro,128 GB,128 GB,SSD
85264986125,Microsoft,Intel Core i5 6th Gen.,Laptop,nan,Microsoft Surface Pro 4,179.95,8.0,Unknown,2736 x 1824,12.3,2.4,False,Good,Windows 10 Pro,256 GB,Unknown,SSD
85264986126,HP,Intel Core i7 8th Gen.,Laptop,nan,HP EliteBook 850,199.99,16.0,Unknown,1920 x 1080,15.6,Unknown,False,Good,Windows 11 Pro,256 GB,256 GB,SSD
85264986127,Lenovo,Intel Core i5 6th Gen.,Laptop,nan,Lenovo ThinkPad X270,94.99,8.0,Unknown,1366 x 768,12.5,2.4,False,Unknown,Unknown,256 GB,Unknown,SSD
85264986128,Lenovo,Intel Core i5 8th Gen.,Laptop,nan,T490,220,16.0,Intel UHD Graphics 620,1920 x 1080,14.0,Unknown,False,Good,Windows 11 Pro,512 GB,512 GB,SSD
85264986129,Lenovo,Intel Core i5 8th Gen.,Laptop,nan,Lenovo ThinkPad X1 Yoga 3rd Generation,114.95,8.0,Unknown,1920 x 1080,14.0,1.7,False,Good,Unknown,Unknown,Unknown,Unknown
85264986130,Panasonic,Core i5-7300U,Laptop,2017,Let's note CF-XZ6RF7VS,178,8.0,Unknown,2160 x 1440,12.0,Unknown,False,Unknown,Windows 10 Pro,256 GB,Unknown,SSD
85264986131,Lenovo,Intel Core i3 11th Gen.,Laptop,2022,Lenovo IdeaPad Flex 5 Chrome 13ITL6,269.99,8.0,Intel UHD Graphics,1920 x 1080,13.3,3.0,Unknown,Unknown,Chrome OS,256 GB,Unknown,SSD
85264986132,Dell,Intel Core i5 6th Gen.,Laptop,nan,Latitude 5480,81.99,8.0,Unknown,1366 x 768,14.0,Unknown,False,Good,Windows 10 Pro,256 GB,Unknown,SSD
85264986133,Lenovo,Intel Core i3 11th Gen.,Laptop,2023,IdeaPad 3,338.75,8.0,Intel UHD Graphics,1920 x 1080,15.6,Unknown,False,New,Windows 10 Home,256 GB,Unknown,SSD
85264983698,Lenovo,Intel Core i7 12th Gen.,Laptop,2023,82R,616.4,16.0,Intel Iris Xe,2560 x 1600,16.0,4.7,False,New,Windows 11 Home,512 GB,512 GB,SSD
85264983699,Lenovo,Intel Core i3 11th Gen.,Laptop,2022,Lenovo IdeaPad 3,259,4.0,Intel UHD Graphics,1920 x 1080,14.0,3.0,Unknown,Unknown,Windows 11 Home,128 GB,128 GB,SSD
85264983700,Huawei,11th Gen Intel Core i5-1135G7,Laptop,2021,MateBook D15 11th Gen,695,8.0,Intel Iris Xe,1920 x 1080,15.6,Unknown,False,New,Unknown,512 GB,Unknown,SSD
85264983701,HP,Intel Core i5 6th Gen.,Laptop,nan,HP Elitebook 850 G3,169.99,16.0,Unknown,1920 x 1080,15.6,2.4,False,Good,Windows 10 Home,256 GB,256 GB,SSD
85264983702,HP,Intel Core i7 1st Gen.,Laptop,nan,HP EliteBook 8540W,265.5,16.0,AMD FirePro M5800,1600 x 900,15.0,Unknown,False,Good,Windows 10 Home,1 TB,Unknown,SSD
85264983703,Lenovo,11 Gen intel Core i3,Laptop,2022,LENOVO L14 11Gen,249,8.0,Intel UHD Graphics,1920 x 1080,14.0,3.0,False,Unknown,Windows 11 Pro,128 GB,128 GB,SSD
85264983704,Lenovo,Intel Core i7 7th Gen.,Laptop,nan,Thinkpad T470 i7-7600U,379.99,32.0,Unknown,1920 x 1080,14.0,2.8,False,Excellent,Windows 11 Pro,2 TB,2 TB,HDD
85264983705,Gateway,Intel Core i5 11th Gen.,Laptop,nan,Gateway GWTN141-10GR,349.99,16.0,Intel Iris Xe,1920 x 1080,14.1,2.4,False,Unknown,Windows 10 Home,512 GB,512 GB,SSD
85264983707,Dell,Intel Core i7 7th Gen.,Laptop,2017,Dell Latitude 15 5580,329,16.0,Unknown,1920 x 1080,15.6,2.9,Unknown,Unknown,Windows 10 Pro,512 GB,512 GB,SSD
85264983708,Dell,Intel Core i5 6th Gen.,Laptop,2017,Dell Latitude E5570,199.99,16.0,Unknown,1366 x 768,15.6,Unknown,False,Very Good,Windows 11 Pro,256 GB,256 GB,SSD
85264983709,Asus,Intel Atom Quad-Core,Laptop,2015,ASUS Transformer Book,159,4.0,Unknown,1920 x 1200,10.1,Unknown,False,New,Windows 10 Home,64 GB,64 GB,SSD
85264983711,Dell,Intel Core i5 7th Gen.,Laptop,nan,Dell Latitude 5480,74.99,8.0,Unknown,1366 x 768,14.0,2.6,False,Good,Windows 10 Pro,128 GB,Unknown,SSD
85264983712,Dell,Intel Core i7 11th Gen.,Laptop,2021,Dell Latitude 5520,599,16.0,Intel Iris Xe,1920 x 1080,15.6,3.0,Unknown,Unknown,Windows 10 Pro,512 GB,Unknown,SSD
85264983713,Dell,Intel Core i7 8th Gen.,Laptop,nan,Dell Latitude 5580,329.99,512.0,Intel UHD Graphics 520,1920 x 1080,15.6,2.6,False,Excellent,Windows 11 Pro,512 GB,512 GB,SSD
85264983714,Microsoft,Intel Core i5 11th Gen.,Laptop,2021,Microsoft Surface Laptop 4,529,8.0,Intel Iris Xe,2256 x 1504,13.5,2.4,Unknown,Unknown,Windows 10 Home,512 GB,Unknown,SSD
85264983715,Asus,AMD Ryzen 5,Laptop,nan,FX505DT,275,8.0,NVIDIA GTX 1650,1920 x 1080,15.6,Unknown,False,Not Working,Unknown,256 GB,Unknown,Unknown
85264983716,Dell,Intel Core i7 11th Gen.,Laptop,nan,Dell Latitude E5520,679,Unknown,Unknown,1496 x 841,15.6,Unknown,False,Excellent,Windows 11 Pro,512 GB,Unknown,Unknown
85264986147,Dell,Intel Core i5 4th generation,Laptop,nan,11 Pro 7130,410.41,Unknown,Unknown,1920 x 1080,10.8,1.99,False,Unknown,Windows 11 Pro,480 GB,Unknown,SSD
85264986149,Dell,Intel Core i5 5th generation,Laptop,nan,E7450,331.05,Unknown,Unknown,1920 x 1080,14.0,Unknown,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264986151,Dell,Intel Core i5 3rd generation,Laptop,nan,E6430,348.02,Unknown,Unknown,1920 x 1080,14.0,3.0,False,Unknown,Windows 10 Pro,480 GB,Unknown,Unknown
85264986163,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,467.43,Unknown,Unknown,1920 x 1080,14.0,2.6,False,Unknown,Windows 10 Pro,960 GB,Unknown,Unknown
85264986164,Dell,Intel Core i5 3rd generation,Laptop,nan,E6430,281.82,Unknown,Unknown,1920 x 1080,14.0,3.0,False,Unknown,Windows 10 Pro,Unknown,Unknown,Unknown
85264986172,Dell,Intel Core i5 5th generation,Laptop,nan,E7450,323.84,Unknown,Unknown,1920 x 1080,14.0,2.7,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264986173,Fujitsu,Intel Core i5 4th generation,Laptop,nan,A574,423.39,Unknown,Unknown,1920 x 1080,15.6,3.0,False,Unknown,Windows 11 Pro,120 GB,Unknown,SSD
85264986184,Dell,Intel Core i5 5th generation,Laptop,nan,E7450,344.88,Unknown,Unknown,1920 x 1080,14.0,2.7,False,Unknown,Windows 11 Pro,240 GB,Unknown,Unknown
85264986185,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,334.64,Unknown,Unknown,1920 x 1080,14.0,2.6,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264986186,Lenovo,8650U,Laptop,2018,Thinkpad T480s,269.69,16.0,Intel UHD Graphics 630,1366 x 768,14.0,Unknown,False,Good,Windows 10 Pro,256 GB,Unknown,Unknown
85264986188,Lenovo,Intel Core i7 4th Gen.,Laptop,nan,THINKPAD P15 GEN 2,68,Unknown,Unknown,1496 x 841,15.6,Unknown,False,New,Unknown,Unknown,Unknown,Unknown
85264986189,Lenovo,Intel Core i7 8th Gen.,Unknown,nan,Lenovo Thinkpad T580,329.99,16.0,Unknown,1496 x 841,15.6,Unknown,False,Good,Unknown,512 GB,Unknown,SSD
85264986193,Lenovo,Intel Core i5 10th Gen.,Laptop,2020,Lenovo ThinkPad L13 Yoga,370,8.0,Intel UHD Graphics,1920 x 1080,13.3,1.6,Unknown,Unknown,Windows 10 Pro,256 GB,Unknown,SSD
85264986196,Dell,Intel Core i5 5th generation,Laptop,nan,E7450,323.98,Unknown,Unknown,1920 x 1080,14.0,2.7,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264986201,Dell,Intel Core i5 7th Gen.,Laptop,nan,Dell Latitude 7280,175,16.0,Unknown,1366 x 768,12.5,2.6,False,Good,Windows 11 Pro,256 GB,256 GB,SSD
85264986206,Gateway,Intel Core i3 11th Gen.,Laptop,nan,Gateway Ultra Slim,198,4.0,Unknown,1496 x 841,15.6,4.1,False,Good,Windows 11 Home S,128 GB,Unknown,SSD
85264986208,Dell,Intel Core i5 11th Gen.,Laptop,nan,Dell Latitude 7420,599,16.0,Intel Iris Xe,1920 x 1080,14.0,2.6,Unknown,Unknown,Windows 10 Pro,256 GB,256 GB,SSD
85264986209,Dell,Intel Core i7,Laptop,nan,7280,134.99,Unknown,Unknown,1198 x 674,12.5,2.6,False,Good,Windows 10 Home,256 GB,256 GB,SSD
85264986213,Lenovo,Intel Core i5-6200U,Laptop,nan,Lenovo ThinkPad E470,40,4.0,Unknown,1342 x 755,14.0,Unknown,False,Not Working,Unknown,Unknown,Unknown,SSD
85264986214,HP,Intel Core i7 11th Gen.,Laptop,2021,HP ENVY x360 15m-es0023dx,799.99,16.0,Intel Iris Xe,1920 x 1080,15.6,2.8,Unknown,Unknown,Windows 10 Home,512 GB,Unknown,SSD
85264986215,Samsung,Intel Celeron N,Laptop,nan,Chromebook 3,119,2.0,Unknown,1366 x 768,11.6,Unknown,Unknown,Unknown,Chrome OS,Unknown,Unknown,SSD
85264986217,Dell,Intel Core i5 5th Gen.,Laptop,nan,Dell Latitude E5450,59.99,8.0,Unknown,1366 x 768,14.0,2.3,False,Good,Windows 10 Pro,500 GB,500 GB,HDD
85264986218,Samsung,Samsung Exynos 5 Dual,Laptop,2012,Samsung ChromeBook,40,2.0,Unknown,1366 x 768,11.6,1.7,Unknown,Unknown,Chrome OS,16 GB,Unknown,SSD
85264986219,Dell,Intel Core i5-6300U 2.40GHz,Laptop,nan,Latitude E5470,119,8.0,Intel Integrated Graphics,1342 x 755,14.0,Unknown,False,Good,Windows 10 Pro,256 GB,Unknown,SSD
85264986220,Fujitsu,Intel Core i3 4th generation,Laptop,nan,E734,400.71,Unknown,Unknown,1920 x 1080,13.3,3.0,False,Unknown,Windows 10 Pro,240 GB,Unknown,SSD
85264986222,Dell,Intel Core i5 11th Gen.,Laptop,2020,LATITUDE 3420,259.95,16.0,Unknown,1366 x 768,14.0,Unknown,False,Good,Windows 11 Pro,512 GB,Unknown,SSD
85264986224,Lenovo,Intel Core i7-10610U,Laptop,nan,X13,399.99,Unknown,Unknown,1920 x 1080,14.0,Unknown,False,Very Good,Windows 10 Home,Unknown,Unknown,SSD
85264986225,Asus,Rockchip RK3288-C,Laptop,nan,ASUS Chromebook,219,4.0,Unknown,1280 x 800,10.1,1.8,False,Good,Chrome OS,16 GB,Unknown,SSD
85264986226,Lenovo,AMD A6-9220E,Laptop,nan,81VS009GUS,149,4.0,AMD Radeon R4,1366 x 768,14.0,1.6,Unknown,Unknown,Windows 10 Home,64 GB,64 GB,SSD
85264986227,Lenovo,Intel Core i3 7th Gen.,Laptop,nan,E570,129,4.0,Unknown,1366 x 768,15.6,2.4,False,Unknown,Windows 10 Pro,180 GB,Unknown,SSD
85264986230,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,320.8,Unknown,Unknown,1920 x 1080,14.0,2.6,False,Unknown,Windows 10 Pro,120 GB,Unknown,Unknown
85264986231,Dell,Intel Core i5 4th generation,Laptop,nan,11 Pro 7130,406.25,Unknown,Unknown,1920 x 1080,10.8,1.99,False,Unknown,Windows 11 Pro,480 GB,Unknown,SSD
85264986232,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,462.68,Unknown,Unknown,1920 x 1080,14.0,2.6,False,Unknown,Windows 10 Pro,960 GB,Unknown,Unknown
85264986233,Lenovo,Intel Core i5 6th generation,Laptop,nan,T470s,446.14,Unknown,Unknown,1920 x 1080,14.0,2.8,False,Unknown,Windows 11 Pro,960 GB,Unknown,Unknown
85264986245,Lenovo,Intel Core I5 â€‹â€‹12th Generation,Laptop,nan,V15 G3,726.66,Unknown,Intel UHD Graphics,1920 x 1080,15.6,4.0,False,New,Windows 11 Pro,256 GB,Unknown,SSD
85264986260,Toshiba,Intel Core i5 11th Gen.,Laptop,nan,Toshiba Tecra,316.46,8.0,Unknown,1275 x 717,13.3,Unknown,False,New,Windows 10 Pro,256 GB,256 GB,SSD
85264986269,Fujitsu,Intel Core i5 6th generation,Laptop,nan,E736,359.74,Unknown,Unknown,1920 x 1080,14.0,3.0,False,Unknown,Windows 11 Pro,256 GB,Unknown,SSD
85264986280,Dell,Intel Core i5 5th generation,Laptop,nan,E7450,320.69,Unknown,Unknown,1920 x 1080,14.0,2.7,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264986282,HP,I5-10210U,Unknown,nan,HP ELITEBOOK 830 G7 NOTEBOOK PC,299.9,16.0,Intel UHD Graphics,1920 x 1080,Unknown,2.1,False,Good,Unknown,256 GB,Unknown,SSD
85264986283,HP,Intel Celeron N,Laptop,2020,ChromeBook,119.99,4.0,Intel UHD Graphics 600,1366 x 768,14.0,1.1,False,Unknown,Chrome OS,4 GB,Unknown,SSD
85264986284,HP,Intel Celeron N,Laptop,2020,HP Chromebook 14 G6,145,8.0,Intel UHD Graphics 600,1920 x 1080,14.0,1.1,Unknown,Unknown,Chrome OS,64 GB,Unknown,SSD
85264986285,Dell,Intel Core i7 12th Gen.,Laptop,nan,Dell Inspiron 16 7620,425,40.0,Intel Iris Xe,3072 x 1920,16.0,4.7,Unknown,Unknown,Windows 11 Home,1 TB,1 TB,SSD
85264986288,HP,Intel Core i7 10th Gen.,Laptop,2020,15-DY1079MS,572.75,12.0,Intel Iris Plus,1920 x 1080,15.6,1.3,Unknown,Unknown,Windows 10 Home,256 GB,Unknown,SSD
85264986290,Microsoft,Intel Core i7 11th Gen.,Laptop,nan,Microsoft Surface Laptop 4 1950,484.98,16.0,Intel Iris Xe,2256 x 1504,13.5,3.0,False,Good,Windows 11 Pro,512 GB,Unknown,SSD
85264986292,Fujitsu,Intel Core i5 4th Gen.,Laptop,2016,i5 4200M,99,4.0,NVIDIA 320M,1920 x 1080,12.5,2.5,False,Good,Windows 10 Home,120 GB,120 GB,HDD
85264986296,Dell,Intel Core 2 Duo,Laptop,nan,Latitude D820,99.99,Unknown,Unknown,1438 x 809,15.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
85264986297,Dell,"Intel Core i7-7Y75 (up to 3.60GHz, 4M Cache)",Laptop,nan,Dell XPS 13 9365,774.98,16.0,Unknown,1920 x 1080,13.3,Unknown,False,New,Windows 10 Home,1 TB,Unknown,SSD
85264986299,Asus,Intel Core i5-3210M,Laptop,nan,ASUS Q500A-BHI5NQ1,69.99,Unknown,Unknown,1496 x 841,15.6,Unknown,False,Not Working,Unknown,Unknown,Unknown,Unknown
85264986300,Dell,Intel Core i5 8th Gen.,Laptop,2000,Precision 7530,399.99,32.0,NVIDIA Quadro P2000,1920 x 1080,15.6,2.5,False,Good,Windows 10 Home,512 GB,512 GB,SSD
85264986301,Lenovo,Intel Celeron,Laptop,2020,Lenovo IdeaPad 3 CB 11IGL05,170.88,4.0,Intel UHD Graphics 600,1366 x 768,11.6,1.1,Unknown,Unknown,Chrome OS,32 GB,32 GB,SSD
85264986302,Toshiba,Intel Core i3 5th Gen.,Laptop,nan,Toshiba chromebook Cb35-B3330,24.99,4.0,Unknown,1275 x 717,13.3,2.1,False,Good,Chrome OS,Unknown,Unknown,SSD
85264986303,Dell,Intel Core i5 6th gen,Laptop,nan,Dell XPS 13 9350,167.7,8.0,Unknown,3200 x 1800,13.3,Unknown,False,Good,Windows 11 Pro,128 GB,Unknown,SSD
85264986304,Dell,i7-13800H,Laptop,nan,Precision 3581 Laptop,979.99,16.0,Unknown,1920 x 1080,15.6,Unknown,False,Excellent,Windows 11 Pro,256 GB,256 GB,SSD
85264986305,Microsoft,Intel Core i5-8350U,Unknown,nan,Microsoft Surface Pro 6,240,8.0,Unknown,2736 x 1824,12.1,1.7,False,Unknown,Windows 11 Pro,256 GB,256 GB,SSD
85264986309,Fusion5,intel Atom x5 z8350,Laptop,nan,T50,69.62,2.0,Unknown,1280 x 720,11.0,Unknown,False,Unknown,Linux,32 GB,Unknown,SSD
85264986311,Lenovo,Intel Core i5 10th Gen.,Laptop,2020,Lenovo ThinkPad T14 Gen 1,367.99,16.0,Intel UHD Graphics,1920 x 1080,14.0,Unknown,False,Good,Windows 11 Pro,512 GB,Unknown,SSD
85264986313,Acer,Core i5,Laptop,nan,Acer Swift 3,439,8.0,Intel Iris Xe,1294 x 728,13.5,Unknown,False,New,Unknown,512 GB,512 GB,SSD
85264986314,HP,Intel Celeron N,Laptop,2022,14DQ0052DX,195,4.0,Intel UHD Graphics 600,1366 x 768,14.0,1.1,Unknown,Unknown,Windows 11 Home,64 GB,64 GB,SSD
85264986315,HP,AMD Ryzen 3,Laptop,2022,17z-CTO,319.45,8.0,AMD Radeon,1600 x 900,17.0,4.1,False,Excellent,Windows 11 Home,256 GB,Unknown,SSD
85264986318,Dell,Intel Core 2 Duo,Laptop,nan,Dell Latitude E6400,100,3.0,Unknown,1440 x 900,14.0,2.8,False,Good,Windows 10 Pro,160 GB,160 GB,HDD
85264986319,HP,Intel Core i3 8th Gen.,Unknown,nan,HP ProBook,135,16.0,Unknown,1342 x 755,14.0,2.1,False,Good,Windows 10 Pro,16 GB,16 GB,SSD
85264986321,Dell,Intel Core i7-6500U,Unknown,nan,Inspiron 5559,120,8.0,Unknown,1486 x 836,15.5,Unknown,False,Good,Windows 10 Home,1 TB,1 TB,HDD
85264986322,HP,AMD A4 Dual-Core,Laptop,nan,HP ProBook,49,8.0,Unknown,1342 x 755,14.0,2.5,False,Good,Windows 7 Pro,320 GB,320 GB,Unknown
85264986323,Dell,Intel Core i7 11th Gen.,Laptop,2021,Dell Latitude 5420,300,16.0,Intel Iris Xe,1920 x 1080,14.0,2.8,False,Unknown,Windows 10 Pro,512 GB,512 GB,SSD
85264986327,Toshiba,Intel Core Duo,Laptop,2014,L300,94.94,4.0,Unknown,1366 x 768,15.6,Unknown,False,Unknown,Windows Vista,500 GB,500 GB,HDD
85264986329,Dell,Intel Core i5 5th generation,Laptop,nan,E7450,359.93,Unknown,Unknown,1920 x 1080,14.0,Unknown,False,Unknown,Windows 11 Pro,120 GB,Unknown,Unknown
85264986335,Dell,Intel Core i5 6th generation,Laptop,nan,E7270,396.24,Unknown,Unknown,1920 x 1080,12.5,2.8,False,Unknown,Windows 11 Pro,120 GB,Unknown,Unknown
85264986343,Dell,Intel Core i5 3rd generation,Unknown,nan,E5430,372.81,Unknown,Unknown,1920 x 1080,14.0,Unknown,False,Unknown,Windows 11 Pro,480 GB,Unknown,Unknown
85264986348,Dell,8265U,Laptop,2019,Latitude 5400,234.69,8.0,Intel UHD Graphics 620,1366 x 768,14.0,Unknown,False,Good,Windows 10 Pro,500 GB,Unknown,Unknown
85264986350,Lenovo,Intel Core i3 7th generation,Laptop,nan,E570,522.7,Unknown,Unknown,1920 x 1080,15.6,Unknown,False,Unknown,Windows 10 Pro,120 GB,Unknown,Unknown
85264986354,Lenovo,Intel Core i3 6th generation,Laptop,nan,X260,572.8,Unknown,Unknown,1920 x 1080,12.5,3.0,False,Unknown,Windows 11 Pro,480 GB,Unknown,SSD
85264986356,Dell,Intel Core i5 3rd generation,Laptop,nan,E6430,299.76,Unknown,Unknown,1920 x 1080,14.0,3.0,False,Unknown,Windows 11 Pro,240 GB,Unknown,Unknown
85264986374,Dell,Intel Core i5 6th generation,Laptop,nan,E7270,485.82,Unknown,Unknown,1920 x 1080,12.5,2.8,False,Unknown,Windows 11 Pro,240 GB,Unknown,Unknown
85264986375,Dell,Intel Core i5 4th generation,Laptop,nan,11 Pro 7139,406.25,Unknown,Unknown,1920 x 1080,10.8,1.99,False,Unknown,Windows 10 Pro,480 GB,Unknown,SSD
85264986376,Lenovo,Intel Core i5 4th generation,Laptop,nan,x240,452.52,Unknown,Unknown,1920 x 1080,12.5,1.99,False,Unknown,Windows 11 Pro,240 GB,Unknown,SSD
85264986383,Lenovo,Intel Core i5 4th generation,Laptop,nan,T440s,421.96,Unknown,Unknown,1920 x 1080,14.0,4.0,False,Unknown,Windows 10 Pro,240 GB,Unknown,SSD
85264986385,Dell,Intel Core i5 3rd generation,Laptop,nan,E5430,270.1,Unknown,Unknown,1920 x 1080,14.0,3.1,False,Good,Windows 10 Pro,120 GB,Unknown,SSD
85264986412,Fujitsu,Intel Core i3 6th generation,Laptop,nan,E546,380.52,Unknown,Unknown,1920 x 1080,14.0,3.0,False,Unknown,Windows 10 Pro,120 GB,Unknown,SSD
85264986413,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,331.15,Unknown,Unknown,1920 x 1080,14.0,2.6,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264986422,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,331.15,Unknown,Unknown,1920 x 1080,14.0,2.6,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264986424,Lenovo,Intel Core i5 7th generation,Laptop,nan,T470s,326.39,Unknown,Unknown,1920 x 1080,14.0,Unknown,False,Unknown,Windows 11 Pro,120 GB,Unknown,Unknown
85264986431,Lenovo,Intel Core i5 6th generation,Laptop,nan,T460s,339.55,Unknown,Unknown,1920 x 1080,14.0,2.8,False,Unknown,Windows 10 Pro,240 GB,Unknown,Unknown
85264986435,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,316.14,Unknown,Unknown,1920 x 1080,14.0,2.6,False,Unknown,Windows 11 Pro,240 GB,Unknown,Unknown
85264986451,Dell,Intel Core i5 3rd generation,Laptop,nan,E6430,348.15,Unknown,Unknown,1920 x 1080,14.0,3.0,False,Unknown,Windows 10 Pro,480 GB,Unknown,Unknown
85264986452,Fujitsu,Intel Core i5 6th generation,Laptop,nan,E736,404.05,Unknown,Unknown,1920 x 1080,13.3,3.0,False,Unknown,Windows 10 Pro,240 GB,Unknown,SSD
85264986461,Dell,Intel Core i5 4th generation,Laptop,nan,E5440,320.72,Unknown,Unknown,1920 x 1080,14.0,2.6,False,Unknown,Windows 11 Pro,120 GB,Unknown,Unknown
85264986474,HP,Intel Celeron,Laptop,2016,Samsung Chromebook 4+,45,4.0,Unknown,1280 x 800,11.6,Unknown,False,Unknown,Chrome OS,16 GB,16 GB,SSD
85264986483,Lenovo,Intel Core i5 4th generation,Laptop,nan,x240,452.52,Unknown,Unknown,1920 x 1080,12.5,1.99,False,Unknown,Windows 10 Pro,240 GB,Unknown,SSD
85264986486,Dell,Intel Core i5 4th Gen.,Laptop,2018,Latitude 14 Rugged (5404),299.99,12.0,Unknown,1366 x 768,14.0,2.0,False,Good,Windows 11 Pro,256 GB,Unknown,SSD
85264986487,Dell,Intel Core i5 6th generation,Laptop,nan,E7270,470,Unknown,Unknown,1920 x 1080,12.5,2.8,False,Unknown,Windows 11 Pro,240 GB,Unknown,Unknown
85264986488,Dell,Intel Core i7 10th Gen.,Laptop,2020,Dell G7 7700,694.99,16.0,NVIDIA RTX 2070,1920 x 1080,17.3,2.6,False,Good,Windows 11 Home,512 GB,Unknown,SSD
85264986490,Toshiba,Intel Core Duo,Laptop,2014,L300,94.94,4.0,Unknown,1366 x 768,15.6,Unknown,False,Unknown,Windows Vista,500 GB,500 GB,HDD
85264986492,Asus,Intel Celeron,Laptop,nan,ASUS VivoBook,70,4.0,Unknown,1112 x 626,11.6,1.1,False,Unknown,Windows 11 Home,64 GB,62 GB,SSD
85264986494,Panasonic,Intel Core i5 3rd Gen.,Laptop,nan,Panasonic Toughbook CF-53,550,4.0,Unknown,1366 x 768,14.0,2.6,Unknown,Unknown,Windows 7 Pro / 10,500 GB,500 GB,SSD
85264986495,Samsung,Intel Celeron,Laptop,nan,Samsung Chromebook 4,99.51,4.0,Intel UHD Graphics 600,1366 x 768,11.6,1.1,Unknown,Unknown,Chrome OS,32 GB,32 GB,SSD
85264986496,Acer,Intel Celeron N,Laptop,nan,Acer Swift 1,89.99,4.0,Intel UHD Graphics 600,1920 x 1080,14.0,1.1,False,Unknown,Windows 11 Home S,128 GB,128 GB,SSD
